id,name,supertype,competitive_score,score_category
swsh6-175,Sandaconda V,Pokémon,0.298583447933197,C-Tier
swsh6-176,Galarian Moltres V,Pokémon,0.29864221811294556,C-Tier
swsh6-177,Galarian Moltres V,Pokémon,0.29864221811294556,C-Tier
swsh6-178,Galarian Slowking V,Pokémon,0.29878824949264526,C-Tier
swsh6-179,Galarian Slowking V,Pokémon,0.29878824949264526,C-Tier
swsh6-18,Rillaboom,Pokémon,0.298744261264801,C-Tier
swsh6-180,Liepard V,Pokémon,0.2986697256565094,C-Tier
swsh6-181,Metagross V,Pokémon,0.2987440526485443,C-Tier
swsh6-182,Blissey V,Pokémon,0.29859021306037903,C-Tier
swsh6-183,Blissey V,Pokémon,0.29859021306037903,C-Tier
swsh6-184,Tornadus V,Pokémon,0.29875966906547546,C-Tier
swsh6-185,Tornadus V,Pokémon,0.29875966906547546,C-Tier
swsh6-186,Agatha,Trainer,1.2920562767249066e-05,D-Tier
swsh6-187,Avery,Trainer,1.2920562767249066e-05,D-Tier
swsh6-188,Brawly,Trainer,3.5976296430817456e-07,D-Tier
swsh6-189,Caitlin,Trainer,1.2920562767249066e-05,D-Tier
swsh6-19,Zarude,Pokémon,0.2987954318523407,C-Tier
swsh6-190,Doctor,Trainer,1.2920562767249066e-05,D-Tier
swsh6-191,Flannery,Trainer,3.5976296430817456e-07,D-Tier
swsh6-192,Honey,Trainer,1.2920562767249066e-05,D-Tier
swsh6-193,Karen's Conviction,Trainer,3.5976296430817456e-07,D-Tier
swsh6-194,Klara,Trainer,1.2920562767249066e-05,D-Tier
swsh6-195,Melony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-196,Peonia,Trainer,1.2920562767249066e-05,D-Tier
swsh6-197,Peony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-198,Siebold,Trainer,3.5976296430817456e-07,D-Tier
swsh6-199,Celebi VMAX,Pokémon,0.2987132668495178,C-Tier
swsh6-2,Kakuna,Pokémon,0.266931414604187,C-Tier
swsh6-20,Blaziken V,Pokémon,0.2987653911113739,C-Tier
swsh6-200,Blaziken VMAX,Pokémon,0.2988225817680359,C-Tier
swsh6-201,Blaziken VMAX,Pokémon,0.2988225817680359,C-Tier
swsh6-202,Ice Rider Calyrex VMAX,Pokémon,0.2987201511859894,C-Tier
swsh6-203,Ice Rider Calyrex VMAX,Pokémon,0.2987201511859894,C-Tier
swsh6-204,Shadow Rider Calyrex VMAX,Pokémon,0.29877036809921265,C-Tier
swsh6-205,Shadow Rider Calyrex VMAX,Pokémon,0.29877036809921265,C-Tier
swsh6-206,Sandaconda VMAX,Pokémon,0.2986202538013458,C-Tier
swsh6-207,Galarian Slowking VMAX,Pokémon,0.298883318901062,C-Tier
swsh6-208,Metagross VMAX,Pokémon,0.2988223433494568,C-Tier
swsh6-209,Tornadus VMAX,Pokémon,0.29882413148880005,C-Tier
swsh6-21,Blaziken VMAX,Pokémon,0.2988225817680359,C-Tier
swsh6-210,Agatha,Trainer,1.2920562767249066e-05,D-Tier
swsh6-211,Avery,Trainer,1.2920562767249066e-05,D-Tier
swsh6-212,Brawly,Trainer,3.5976296430817456e-07,D-Tier
swsh6-213,Caitlin,Trainer,1.2920562767249066e-05,D-Tier
swsh6-214,Doctor,Trainer,1.2920562767249066e-05,D-Tier
swsh6-215,Flannery,Trainer,3.5976296430817456e-07,D-Tier
swsh6-216,Karen's Conviction,Trainer,3.5976296430817456e-07,D-Tier
swsh6-217,Klara,Trainer,1.2920562767249066e-05,D-Tier
swsh6-218,Melony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-219,Peonia,Trainer,1.2920562767249066e-05,D-Tier
swsh6-22,Castform Sunny Form,Pokémon,0.2333805412054062,C-Tier
swsh6-220,Peony,Trainer,1.2920562767249066e-05,D-Tier
swsh6-221,Siebold,Trainer,3.5976296430817456e-07,D-Tier
swsh6-222,Electrode,Pokémon,0.29874658584594727,C-Tier
swsh6-223,Bronzong,Pokémon,0.29884466528892517,C-Tier
swsh6-224,Snorlax,Pokémon,0.29878532886505127,C-Tier
swsh6-225,Echoing Horn,Trainer,3.5976296430817456e-07,D-Tier
swsh6-226,Fan of Waves,Trainer,3.5976296430817456e-07,D-Tier
swsh6-227,Fog Crystal,Trainer,1.2920562767249066e-05,D-Tier
swsh6-228,Rugged Helmet,Trainer,1.2920562767249066e-05,D-Tier
swsh6-229,Urn of Vitality,Trainer,3.5976296430817456e-07,D-Tier
swsh6-23,Larvesta,Pokémon,0.26473239064216614,C-Tier
swsh6-230,Welcoming Lantern,Trainer,3.5976296430817456e-07,D-Tier
swsh6-231,Water Energy,Energy,2.8594962769162846e-12,D-Tier
swsh6-232,Psychic Energy,Energy,2.8594962769162846e-12,D-Tier
swsh6-233,Fighting Energy,Energy,2.8594962769162846e-12,D-Tier
swsh6-24,Volcarona,Pokémon,0.2987793982028961,C-Tier
swsh6-25,Volcanion V,Pokémon,0.2987613081932068,C-Tier
swsh6-26,Scorbunny,Pokémon,0.1990690976381302,D-Tier
swsh6-27,Raboot,Pokémon,0.2989337146282196,C-Tier
swsh6-28,Cinderace,Pokémon,0.29867711663246155,C-Tier
swsh6-29,Lapras,Pokémon,0.29889151453971863,C-Tier
swsh6-3,Beedrill,Pokémon,0.2988261878490448,C-Tier
swsh6-30,Sneasel,Pokémon,0.2272874414920807,C-Tier
swsh6-31,Weavile,Pokémon,0.29887762665748596,C-Tier
swsh6-32,Delibird,Pokémon,0.29867562651634216,C-Tier
swsh6-33,Castform Rainy Form,Pokémon,0.23499034345149994,C-Tier
swsh6-34,Castform Snowy Form,Pokémon,0.23499034345149994,C-Tier
swsh6-35,Snorunt,Pokémon,0.1987265944480896,D-Tier
swsh6-36,Froslass,Pokémon,0.2987716794013977,C-Tier
swsh6-37,Spheal,Pokémon,0.23499034345149994,C-Tier
swsh6-38,Sealeo,Pokémon,0.2988801598548889,C-Tier
swsh6-39,Walrein,Pokémon,0.298715204000473,C-Tier
swsh6-4,Ledyba,Pokémon,0.20111992955207825,C-Tier
swsh6-40,Tapu Fini,Pokémon,0.2988499402999878,C-Tier
swsh6-41,Sobble,Pokémon,0.19732403755187988,D-Tier
swsh6-42,Drizzile,Pokémon,0.29893219470977783,C-Tier
swsh6-43,Inteleon,Pokémon,0.2987864315509796,C-Tier
swsh6-44,Rapid Strike Urshifu,Pokémon,0.29878804087638855,C-Tier
swsh6-45,Ice Rider Calyrex V,Pokémon,0.2986487150192261,C-Tier
swsh6-46,Ice Rider Calyrex VMAX,Pokémon,0.2987201511859894,C-Tier
swsh6-47,Mareep,Pokémon,0.2346249520778656,C-Tier
swsh6-48,Flaaffy,Pokémon,0.29892149567604065,C-Tier
swsh6-49,Ampharos,Pokémon,0.2987848222255707,C-Tier
swsh6-5,Ledian,Pokémon,0.29885751008987427,C-Tier
swsh6-50,Blitzle,Pokémon,0.19838057458400726,D-Tier
swsh6-51,Zebstrika,Pokémon,0.2988692820072174,C-Tier
swsh6-52,Thundurus,Pokémon,0.29885461926460266,C-Tier
swsh6-53,Zeraora V,Pokémon,0.29892829060554504,C-Tier
swsh6-54,Galarian Slowpoke,Pokémon,0.23295491933822632,C-Tier
swsh6-55,Gastly,Pokémon,0.16680438816547394,D-Tier
swsh6-56,Haunter,Pokémon,0.2654617428779602,C-Tier
swsh6-57,Gengar,Pokémon,0.29880446195602417,C-Tier
swsh6-58,Galarian Articuno V,Pokémon,0.2987059950828552,C-Tier
swsh6-59,Ralts,Pokémon,0.1980745643377304,D-Tier
swsh6-6,Heracross,Pokémon,0.29883283376693726,C-Tier
swsh6-60,Kirlia,Pokémon,0.2654617428779602,C-Tier
swsh6-61,Gardevoir,Pokémon,0.2987813651561737,C-Tier
swsh6-62,Shuppet,Pokémon,0.17229770123958588,D-Tier
swsh6-63,Banette,Pokémon,0.2666277289390564,C-Tier
swsh6-64,Cresselia,Pokémon,0.29883861541748047,C-Tier
swsh6-65,Golett,Pokémon,0.2988264560699463,C-Tier
swsh6-66,Golurk,Pokémon,0.2987273335456848,C-Tier
swsh6-67,Swirlix,Pokémon,0.1980745643377304,D-Tier
swsh6-68,Slurpuff,Pokémon,0.2988798916339874,C-Tier
swsh6-69,Inkay,Pokémon,0.17229770123958588,D-Tier
swsh6-7,Celebi V,Pokémon,0.2986689805984497,C-Tier
swsh6-70,Malamar,Pokémon,0.2988564670085907,C-Tier
swsh6-71,Hatenna,Pokémon,0.1980745643377304,D-Tier
swsh6-72,Hattrem,Pokémon,0.2654617428779602,C-Tier
swsh6-73,Hatterene,Pokémon,0.29880446195602417,C-Tier
swsh6-74,Shadow Rider Calyrex V,Pokémon,0.2987059950828552,C-Tier
swsh6-75,Shadow Rider Calyrex VMAX,Pokémon,0.29877036809921265,C-Tier
swsh6-76,Diglett,Pokémon,0.1635393500328064,D-Tier
swsh6-77,Dugtrio,Pokémon,0.29892659187316895,C-Tier
swsh6-78,Galarian Farfetch'd,Pokémon,0.2668771743774414,C-Tier
swsh6-79,Galarian Sirfetch'd,Pokémon,0.2987712323665619,C-Tier
swsh6-8,Celebi VMAX,Pokémon,0.2987132668495178,C-Tier
swsh6-80,Galarian Zapdos V,Pokémon,0.2986145317554474,C-Tier
swsh6-81,Gallade,Pokémon,0.298627644777298,C-Tier
swsh6-82,Galarian Yamask,Pokémon,0.20172367990016937,C-Tier
swsh6-83,Galarian Runerigus,Pokémon,0.29880887269973755,C-Tier
swsh6-84,Crabrawler,Pokémon,0.2654728293418884,C-Tier
swsh6-85,Crabominable,Pokémon,0.2986820638179779,C-Tier
swsh6-86,Rockruff,Pokémon,0.22560541331768036,C-Tier
swsh6-87,Lycanroc,Pokémon,0.2988109290599823,C-Tier
swsh6-88,Passimian,Pokémon,0.29885831475257874,C-Tier
swsh6-89,Sandaconda V,Pokémon,0.298583447933197,C-Tier
swsh6-9,Snover,Pokémon,0.26688724756240845,C-Tier
swsh6-90,Sandaconda VMAX,Pokémon,0.2986202538013458,C-Tier
swsh6-91,Clobbopus,Pokémon,0.23391856253147125,C-Tier
swsh6-92,Grapploct,Pokémon,0.29872360825538635,C-Tier
swsh6-93,Kubfu,Pokémon,0.23391856253147125,C-Tier
swsh6-94,Koffing,Pokémon,0.2316751629114151,C-Tier
swsh6-95,Weezing,Pokémon,0.29876723885536194,C-Tier
swsh6-96,Galarian Weezing,Pokémon,0.29876723885536194,C-Tier
swsh6-97,Galarian Moltres V,Pokémon,0.29864221811294556,C-Tier
swsh6-98,Galarian Slowking,Pokémon,0.29881054162979126,C-Tier
swsh6-99,Galarian Slowking V,Pokémon,0.29878824949264526,C-Tier
swsh7-1,Pinsir,Pokémon,0.29883283376693726,C-Tier
swsh7-10,Lilligant,Pokémon,0.2989058196544647,C-Tier
swsh7-100,Garbodor V,Pokémon,0.29865017533302307,C-Tier
swsh7-101,Garbodor VMAX,Pokémon,0.29873165488243103,C-Tier
swsh7-102,Zorua,Pokémon,0.2316751629114151,C-Tier
swsh7-103,Zoroark,Pokémon,0.29881054162979126,C-Tier
swsh7-104,Nickit,Pokémon,0.2316751629114151,C-Tier
swsh7-105,Thievul,Pokémon,0.2988981008529663,C-Tier
swsh7-106,Altaria,Pokémon,0.2988044321537018,C-Tier
swsh7-107,Bagon,Pokémon,0.23240141570568085,C-Tier
swsh7-108,Shelgon,Pokémon,0.2988044321537018,C-Tier
swsh7-109,Salamence,Pokémon,0.2986750602722168,C-Tier
swsh7-11,Dwebble,Pokémon,0.20111992955207825,C-Tier
swsh7-110,Rayquaza V,Pokémon,0.29881131649017334,C-Tier
swsh7-111,Rayquaza VMAX,Pokémon,0.2988934814929962,C-Tier
swsh7-112,Dialga,Pokémon,0.2987963557243347,C-Tier
swsh7-113,Deino,Pokémon,0.20261797308921814,C-Tier
swsh7-114,Zweilous,Pokémon,0.2989122271537781,C-Tier
swsh7-115,Hydreigon,Pokémon,0.2986750602722168,C-Tier
swsh7-116,Kyurem,Pokémon,0.29883211851119995,C-Tier
swsh7-117,Noivern V,Pokémon,0.29867178201675415,C-Tier
swsh7-118,Zygarde,Pokémon,0.2987963557243347,C-Tier
swsh7-119,Drampa,Pokémon,0.29883211851119995,C-Tier
swsh7-12,Crustle,Pokémon,0.2987860143184662,C-Tier
swsh7-120,Flapple,Pokémon,0.26546990871429443,C-Tier
swsh7-121,Appletun,Pokémon,0.2988044321537018,C-Tier
swsh7-122,Duraludon V,Pokémon,0.2988070845603943,C-Tier
swsh7-123,Duraludon VMAX,Pokémon,0.29889142513275146,C-Tier
swsh7-124,Regidrago,Pokémon,0.2987912893295288,C-Tier
swsh7-125,Eevee,Pokémon,0.23339051008224487,C-Tier
swsh7-126,Teddiursa,Pokémon,0.23339051008224487,C-Tier
swsh7-127,Ursaring,Pokémon,0.29872927069664,C-Tier
swsh7-128,Smeargle,Pokémon,0.2652197778224945,C-Tier
swsh7-129,Slakoth,Pokémon,0.22798588871955872,C-Tier
swsh7-13,Trevenant V,Pokémon,0.2986462414264679,C-Tier
swsh7-130,Vigoroth,Pokémon,0.29893407225608826,C-Tier
swsh7-131,Slaking,Pokémon,0.29869359731674194,C-Tier
swsh7-132,Swablu,Pokémon,0.1643156111240387,D-Tier
swsh7-133,Lillipup,Pokémon,0.2028363049030304,C-Tier
swsh7-134,Herdier,Pokémon,0.2988991141319275,C-Tier
swsh7-135,Stoutland,Pokémon,0.2986840307712555,C-Tier
swsh7-136,Rufflet,Pokémon,0.2028363049030304,C-Tier
swsh7-137,Braviary,Pokémon,0.298771470785141,C-Tier
swsh7-138,Fletchling,Pokémon,0.1294628381729126,D-Tier
swsh7-139,Fletchinder,Pokémon,0.2652074992656708,C-Tier
swsh7-14,Trevenant VMAX,Pokémon,0.2987082302570343,C-Tier
swsh7-140,Talonflame,Pokémon,0.29875415563583374,C-Tier
swsh7-141,Aroma Lady,Trainer,1.2920562767249066e-05,D-Tier
swsh7-142,Boost Shake,Trainer,1.2920562767249066e-05,D-Tier
swsh7-143,Copycat,Trainer,1.2920562767249066e-05,D-Tier
swsh7-144,Crystal Cave,Trainer,1.2920562767249066e-05,D-Tier
swsh7-145,Digging Gloves,Trainer,3.5976296430817456e-07,D-Tier
swsh7-146,Dream Ball,Trainer,1.2920562767249066e-05,D-Tier
swsh7-147,Elemental Badge,Trainer,3.5976296430817456e-07,D-Tier
swsh7-148,Full Face Guard,Trainer,3.5976296430817456e-07,D-Tier
swsh7-149,Gordie,Trainer,1.2920562767249066e-05,D-Tier
swsh7-15,Gossifleur,Pokémon,0.16603584587574005,D-Tier
swsh7-150,Lucky Ice Pop,Trainer,1.2920562767249066e-05,D-Tier
swsh7-151,Moon & Sun Badge,Trainer,3.5976296430817456e-07,D-Tier
swsh7-152,Raihan,Trainer,1.2920562767249066e-05,D-Tier
swsh7-153,Rapid Strike Scroll of the Flying Dragon,Trainer,1.3619165351030915e-08,D-Tier
swsh7-154,Rescue Carrier,Trainer,1.2920562767249066e-05,D-Tier
swsh7-155,Ribbon Badge,Trainer,3.5976296430817456e-07,D-Tier
swsh7-156,Rubber Gloves,Trainer,3.5976296430817456e-07,D-Tier
swsh7-157,Shopping Center,Trainer,1.2920562767249066e-05,D-Tier
swsh7-158,Single Strike Scroll of the Fanged Dragon,Trainer,1.3619165351030915e-08,D-Tier
swsh7-159,Snow Leaf Badge,Trainer,3.5976296430817456e-07,D-Tier
swsh7-16,Eldegoss,Pokémon,0.2656279504299164,C-Tier
swsh7-160,Spirit Mask,Trainer,3.5976296430817456e-07,D-Tier
swsh7-161,Stormy Mountains,Trainer,1.2920562767249066e-05,D-Tier
swsh7-162,Switching Cups,Trainer,1.2920562767249066e-05,D-Tier
swsh7-163,Toy Catcher,Trainer,1.2920562767249066e-05,D-Tier
swsh7-164,Zinnia's Resolve,Trainer,1.2920562767249066e-05,D-Tier
swsh7-165,Treasure Energy,Energy,3.3326180966871018e-15,D-Tier
swsh7-166,Leafeon V,Pokémon,0.2986549139022827,C-Tier
swsh7-167,Leafeon V,Pokémon,0.2986549139022827,C-Tier
swsh7-168,Trevenant V,Pokémon,0.2986462414264679,C-Tier
swsh7-169,Flareon V,Pokémon,0.2987653911113739,C-Tier
swsh7-17,Applin,Pokémon,0.13022442162036896,D-Tier
swsh7-170,Volcarona V,Pokémon,0.29862362146377563,C-Tier
swsh7-171,Gyarados V,Pokémon,0.2986372709274292,C-Tier
swsh7-172,Vaporeon V,Pokémon,0.2987836003303528,C-Tier
swsh7-173,Suicune V,Pokémon,0.2986487150192261,C-Tier
swsh7-174,Glaceon V,Pokémon,0.2986487150192261,C-Tier
swsh7-175,Glaceon V,Pokémon,0.2986487150192261,C-Tier
swsh7-176,Arctovish V,Pokémon,0.2986372709274292,C-Tier
swsh7-177,Jolteon V,Pokémon,0.29880407452583313,C-Tier
swsh7-178,Dracozolt V,Pokémon,0.2987779676914215,C-Tier
swsh7-179,Espeon V,Pokémon,0.29871392250061035,C-Tier
swsh7-18,Flareon VMAX,Pokémon,0.2988225817680359,C-Tier
swsh7-180,Espeon V,Pokémon,0.29871392250061035,C-Tier
swsh7-181,Golurk V,Pokémon,0.29885414242744446,C-Tier
swsh7-182,Golurk V,Pokémon,0.29885414242744446,C-Tier
swsh7-183,Sylveon V,Pokémon,0.2988727390766144,C-Tier
swsh7-184,Sylveon V,Pokémon,0.2988727390766144,C-Tier
swsh7-185,Medicham V,Pokémon,0.2987224757671356,C-Tier
swsh7-186,Medicham V,Pokémon,0.2987224757671356,C-Tier
swsh7-187,Lycanroc V,Pokémon,0.2986145317554474,C-Tier
swsh7-188,Umbreon V,Pokémon,0.2988028824329376,C-Tier
swsh7-189,Umbreon V,Pokémon,0.2988028824329376,C-Tier
swsh7-19,Entei,Pokémon,0.2988184690475464,C-Tier
swsh7-190,Garbodor V,Pokémon,0.29865017533302307,C-Tier
swsh7-191,Dragonite V,Pokémon,0.2986397445201874,C-Tier
swsh7-192,Dragonite V,Pokémon,0.2986397445201874,C-Tier
swsh7-193,Rayquaza V,Pokémon,0.29881131649017334,C-Tier
swsh7-194,Rayquaza V,Pokémon,0.29881131649017334,C-Tier
swsh7-195,Noivern V,Pokémon,0.29867178201675415,C-Tier
swsh7-196,Noivern V,Pokémon,0.29867178201675415,C-Tier
swsh7-197,Duraludon V,Pokémon,0.2988070845603943,C-Tier
swsh7-198,Duraludon V,Pokémon,0.2988070845603943,C-Tier
swsh7-199,Aroma Lady,Trainer,1.2920562767249066e-05,D-Tier
swsh7-2,Hoppip,Pokémon,0.1371452361345291,D-Tier
swsh7-20,Victini,Pokémon,0.2002834528684616,C-Tier
swsh7-200,Copycat,Trainer,1.2920562767249066e-05,D-Tier
swsh7-201,Gordie,Trainer,1.2920562767249066e-05,D-Tier
swsh7-202,Raihan,Trainer,1.2920562767249066e-05,D-Tier
swsh7-203,Zinnia's Resolve,Trainer,1.2920562767249066e-05,D-Tier
swsh7-204,Leafeon VMAX,Pokémon,0.2987132668495178,C-Tier
swsh7-205,Leafeon VMAX,Pokémon,0.2987132668495178,C-Tier
swsh7-206,Trevenant VMAX,Pokémon,0.2987082302570343,C-Tier
swsh7-207,Gyarados VMAX,Pokémon,0.2987169027328491,C-Tier
swsh7-208,Glaceon VMAX,Pokémon,0.29872339963912964,C-Tier
swsh7-209,Glaceon VMAX,Pokémon,0.29872339963912964,C-Tier
swsh7-21,Volcarona V,Pokémon,0.29862362146377563,C-Tier
swsh7-210,Dracozolt VMAX,Pokémon,0.2988714575767517,C-Tier
swsh7-211,Sylveon VMAX,Pokémon,0.29893526434898376,C-Tier
swsh7-212,Sylveon VMAX,Pokémon,0.29893526434898376,C-Tier
swsh7-213,Lycanroc VMAX,Pokémon,0.2986202538013458,C-Tier
swsh7-214,Umbreon VMAX,Pokémon,0.29888516664505005,C-Tier
swsh7-215,Umbreon VMAX,Pokémon,0.29888516664505005,C-Tier
swsh7-216,Garbodor VMAX,Pokémon,0.29873165488243103,C-Tier
swsh7-217,Rayquaza VMAX,Pokémon,0.2988934814929962,C-Tier
swsh7-218,Rayquaza VMAX,Pokémon,0.2988934814929962,C-Tier
swsh7-219,Duraludon VMAX,Pokémon,0.29889142513275146,C-Tier
swsh7-22,Litleo,Pokémon,0.2002834528684616,C-Tier
swsh7-220,Duraludon VMAX,Pokémon,0.29889142513275146,C-Tier
swsh7-221,Aroma Lady,Trainer,1.2920562767249066e-05,D-Tier
swsh7-222,Copycat,Trainer,1.2920562767249066e-05,D-Tier
swsh7-223,Gordie,Trainer,1.2920562767249066e-05,D-Tier
swsh7-224,Raihan,Trainer,1.2920562767249066e-05,D-Tier
swsh7-225,Zinnia's Resolve,Trainer,1.2920562767249066e-05,D-Tier
swsh7-226,Froslass,Pokémon,0.2987716794013977,C-Tier
swsh7-227,Inteleon,Pokémon,0.2987864315509796,C-Tier
swsh7-228,Cresselia,Pokémon,0.29883861541748047,C-Tier
swsh7-229,Boost Shake,Trainer,1.2920562767249066e-05,D-Tier
swsh7-23,Pyroar,Pokémon,0.2987793982028961,C-Tier
swsh7-230,Crystal Cave,Trainer,1.2920562767249066e-05,D-Tier
swsh7-231,Full Face Guard,Trainer,3.5976296430817456e-07,D-Tier
swsh7-232,Stormy Mountains,Trainer,1.2920562767249066e-05,D-Tier
swsh7-233,Toy Catcher,Trainer,1.2920562767249066e-05,D-Tier
swsh7-234,Turffield Stadium,Trainer,1.2920562767249066e-05,D-Tier
swsh7-235,Lightning Energy,Energy,2.8594962769162846e-12,D-Tier
swsh7-236,Darkness Energy,Energy,2.8594962769162846e-12,D-Tier
swsh7-237,Metal Energy,Energy,2.8594962769162846e-12,D-Tier
swsh7-24,Psyduck,Pokémon,0.23499034345149994,C-Tier
swsh7-25,Golduck,Pokémon,0.29884153604507446,C-Tier
swsh7-26,Tentacool,Pokémon,0.1987265944480896,D-Tier
swsh7-27,Tentacruel,Pokémon,0.29884153604507446,C-Tier
swsh7-28,Gyarados V,Pokémon,0.2986372709274292,C-Tier
swsh7-29,Gyarados VMAX,Pokémon,0.2987169027328491,C-Tier
swsh7-3,Skiploom,Pokémon,0.19727149605751038,D-Tier
swsh7-30,Vaporeon VMAX,Pokémon,0.29887476563453674,C-Tier
swsh7-31,Suicune V,Pokémon,0.2986487150192261,C-Tier
swsh7-32,Lotad,Pokémon,0.1987265944480896,D-Tier
swsh7-33,Lombre,Pokémon,0.2987716794013977,C-Tier
swsh7-34,Ludicolo,Pokémon,0.2987792193889618,C-Tier
swsh7-35,Carvanha,Pokémon,0.16480423510074615,D-Tier
swsh7-36,Sharpedo,Pokémon,0.29884153604507446,C-Tier
swsh7-37,Feebas,Pokémon,0.10454674065113068,D-Tier
swsh7-38,Milotic,Pokémon,0.2988424599170685,C-Tier
swsh7-39,Luvdisc,Pokémon,0.23499034345149994,C-Tier
swsh7-4,Jumpluff,Pokémon,0.2989368438720703,C-Tier
swsh7-40,Glaceon V,Pokémon,0.2986487150192261,C-Tier
swsh7-41,Glaceon VMAX,Pokémon,0.29872339963912964,C-Tier
swsh7-42,Tympole,Pokémon,0.23499034345149994,C-Tier
swsh7-43,Cryogonal,Pokémon,0.29867562651634216,C-Tier
swsh7-44,Bergmite,Pokémon,0.23499034345149994,C-Tier
swsh7-45,Avalugg,Pokémon,0.29874807596206665,C-Tier
swsh7-46,Wishiwashi,Pokémon,0.10454674065113068,D-Tier
swsh7-47,Eiscue,Pokémon,0.2988584339618683,C-Tier
swsh7-48,Arctovish V,Pokémon,0.2986372709274292,C-Tier
swsh7-49,Pikachu,Pokémon,0.2012452632188797,C-Tier
swsh7-5,Seedot,Pokémon,0.16603584587574005,D-Tier
swsh7-50,Raichu,Pokémon,0.29882487654685974,C-Tier
swsh7-51,Jolteon VMAX,Pokémon,0.2988811433315277,C-Tier
swsh7-52,Chinchou,Pokémon,0.2346249520778656,C-Tier
swsh7-53,Lanturn,Pokémon,0.2988564968109131,C-Tier
swsh7-54,Mareep,Pokémon,0.2012452632188797,C-Tier
swsh7-55,Flaaffy,Pokémon,0.29874658584594727,C-Tier
swsh7-56,Ampharos,Pokémon,0.29879340529441833,C-Tier
swsh7-57,Emolga,Pokémon,0.2346249520778656,C-Tier
swsh7-58,Dracozolt V,Pokémon,0.2987779676914215,C-Tier
swsh7-59,Dracozolt VMAX,Pokémon,0.2988714575767517,C-Tier
swsh7-6,Tropius,Pokémon,0.29887109994888306,C-Tier
swsh7-60,Regieleki,Pokémon,0.29885461926460266,C-Tier
swsh7-61,Drowzee,Pokémon,0.23295491933822632,C-Tier
swsh7-62,Hypno,Pokémon,0.2988798916339874,C-Tier
swsh7-63,Galarian Articuno,Pokémon,0.29883861541748047,C-Tier
swsh7-64,Espeon V,Pokémon,0.29871392250061035,C-Tier
swsh7-65,Espeon VMAX,Pokémon,0.2987735867500305,C-Tier
swsh7-66,Wobbuffet,Pokémon,0.298846572637558,C-Tier
swsh7-67,Sableye,Pokémon,0.23295491933822632,C-Tier
swsh7-68,Woobat,Pokémon,0.1980745643377304,D-Tier
swsh7-69,Swoobat,Pokémon,0.29882341623306274,C-Tier
swsh7-7,Leafeon V,Pokémon,0.2986549139022827,C-Tier
swsh7-70,Golurk V,Pokémon,0.29885414242744446,C-Tier
swsh7-71,Flabébé,Pokémon,0.1445125788450241,D-Tier
swsh7-72,Floette,Pokémon,0.23291729390621185,C-Tier
swsh7-73,Florges,Pokémon,0.298841267824173,C-Tier
swsh7-74,Sylveon V,Pokémon,0.2988727390766144,C-Tier
swsh7-75,Sylveon VMAX,Pokémon,0.29893526434898376,C-Tier
swsh7-76,Pumpkaboo,Pokémon,0.1980745643377304,D-Tier
swsh7-77,Gourgeist,Pokémon,0.2988438904285431,C-Tier
swsh7-78,Cutiefly,Pokémon,0.09845941513776779,D-Tier
swsh7-79,Ribombee,Pokémon,0.23284637928009033,C-Tier
swsh7-8,Leafeon VMAX,Pokémon,0.2987132668495178,C-Tier
swsh7-80,Marshadow,Pokémon,0.2666430175304413,C-Tier
swsh7-81,Hitmonchan,Pokémon,0.29885831475257874,C-Tier
swsh7-82,Galarian Zapdos,Pokémon,0.2988600432872772,C-Tier
swsh7-83,Medicham V,Pokémon,0.2987224757671356,C-Tier
swsh7-84,Hippopotas,Pokémon,0.29890310764312744,C-Tier
swsh7-85,Hippowdon,Pokémon,0.2986820638179779,C-Tier
swsh7-86,Roggenrola,Pokémon,0.23391856253147125,C-Tier
swsh7-87,Boldore,Pokémon,0.29885318875312805,C-Tier
swsh7-88,Gigalith,Pokémon,0.2985956370830536,C-Tier
swsh7-89,Palpitoad,Pokémon,0.29889780282974243,C-Tier
swsh7-9,Petilil,Pokémon,0.20111992955207825,C-Tier
swsh7-90,Seismitoad,Pokémon,0.298627644777298,C-Tier
swsh7-91,Lycanroc V,Pokémon,0.2986145317554474,C-Tier
swsh7-92,Lycanroc VMAX,Pokémon,0.2986202538013458,C-Tier
swsh7-93,Galarian Moltres,Pokémon,0.2988194227218628,C-Tier
swsh7-94,Umbreon V,Pokémon,0.2988028824329376,C-Tier
swsh7-95,Umbreon VMAX,Pokémon,0.29888516664505005,C-Tier
swsh7-96,Nuzleaf,Pokémon,0.2655457854270935,C-Tier
swsh7-97,Shiftry,Pokémon,0.29874712228775024,C-Tier
swsh7-98,Scraggy,Pokémon,0.2316751629114151,C-Tier
swsh7-99,Scrafty,Pokémon,0.29881054162979126,C-Tier
swsh8-1,Caterpie,Pokémon,0.16603584587574005,D-Tier
swsh8-10,Swadloon,Pokémon,0.2656279504299164,C-Tier
swsh8-100,Charjabug,Pokémon,0.29892149567604065,C-Tier
swsh8-101,Vikavolt,Pokémon,0.29879340529441833,C-Tier
swsh8-102,Zeraora,Pokémon,0.29885461926460266,C-Tier
swsh8-103,Boltund V,Pokémon,0.2987951636314392,C-Tier
swsh8-104,Boltund VMAX,Pokémon,0.2988746762275696,C-Tier
